Solver, Instance, Result
SCIP, normalized-lo_16x16_005.opb.metafix.opb, 125.0
Gurobi(comp 1 thread), normalized-lo_16x16_005.opb.metafix.opb, 125.0
Gurobi(heur 1 thread), normalized-lo_16x16_005.opb.metafix.opb, 125.0
time-9, normalized-lo_16x16_005.opb.metafix.opb, 125.0
FiberSCIP, normalized-lo_16x16_005.opb.metafix.opb, 125.0
Gurobi(comp 32 thread), normalized-lo_16x16_005.opb.metafix.opb, 125.0
Gurobi(heur 32 thread), normalized-lo_16x16_005.opb.metafix.opb, 125.0
ParLS-PBO(32 thread), normalized-lo_16x16_005.opb.metafix.opb, 125.0
V1, normalized-lo_16x16_005.opb.metafix.opb, 125.0
V2, normalized-lo_16x16_005.opb.metafix.opb, 125.0
LS-PBO, normalized-lo_16x16_006.opb.metafix.opb, 115.0
DeciLS-PBO, normalized-lo_16x16_006.opb.metafix.opb, 115.0
PBO-IHS, normalized-lo_16x16_006.opb.metafix.opb, 115.0
Hybrid, normalized-lo_16x16_006.opb.metafix.opb, 115.0
SCIP, normalized-lo_16x16_006.opb.metafix.opb, 115.0
Gurobi(comp 1 thread), normalized-lo_16x16_006.opb.metafix.opb, 115.0
Gurobi(heur 1 thread), normalized-lo_16x16_006.opb.metafix.opb, 115.0
time-9, normalized-lo_16x16_006.opb.metafix.opb, 115.0
FiberSCIP, normalized-lo_16x16_006.opb.metafix.opb, 115.0
Gurobi(comp 32 thread), normalized-lo_16x16_006.opb.metafix.opb, 115.0
Gurobi(heur 32 thread), normalized-lo_16x16_006.opb.metafix.opb, 115.0
ParLS-PBO(32 thread), normalized-lo_16x16_006.opb.metafix.opb, 115.0
V1, normalized-lo_16x16_006.opb.metafix.opb, 115.0
V2, normalized-lo_16x16_006.opb.metafix.opb, 115.0
LS-PBO, normalized-lo_16x16_007.opb.metafix.opb, 130.0
DeciLS-PBO, normalized-lo_16x16_007.opb.metafix.opb, 130.0
PBO-IHS, normalized-lo_16x16_007.opb.metafix.opb, 130.0
Hybrid, normalized-lo_16x16_007.opb.metafix.opb, 130.0
SCIP, normalized-lo_16x16_007.opb.metafix.opb, 130.0
Gurobi(comp 1 thread), normalized-lo_16x16_007.opb.metafix.opb, 130.0
Gurobi(heur 1 thread), normalized-lo_16x16_007.opb.metafix.opb, 130.0
time-9, normalized-lo_16x16_007.opb.metafix.opb, 130.0
FiberSCIP, normalized-lo_16x16_007.opb.metafix.opb, 130.0
Gurobi(comp 32 thread), normalized-lo_16x16_007.opb.metafix.opb, 130.0
Gurobi(heur 32 thread), normalized-lo_16x16_007.opb.metafix.opb, 130.0
ParLS-PBO(32 thread), normalized-lo_16x16_007.opb.metafix.opb, 130.0
V1, normalized-lo_16x16_007.opb.metafix.opb, 130.0
V2, normalized-lo_16x16_007.opb.metafix.opb, 130.0
LS-PBO, normalized-lo_16x16_008.opb.metafix.opb, 129.0
DeciLS-PBO, normalized-lo_16x16_008.opb.metafix.opb, 129.0
PBO-IHS, normalized-lo_16x16_008.opb.metafix.opb, 129.0
Hybrid, normalized-lo_16x16_008.opb.metafix.opb, 129.0
SCIP, normalized-lo_16x16_008.opb.metafix.opb, 129.0
Gurobi(comp 1 thread), normalized-lo_16x16_008.opb.metafix.opb, 129.0
Gurobi(heur 1 thread), normalized-lo_16x16_008.opb.metafix.opb, 129.0
time-9, normalized-lo_16x16_008.opb.metafix.opb, 129.0
FiberSCIP, normalized-lo_16x16_008.opb.metafix.opb, 129.0
Gurobi(comp 32 thread), normalized-lo_16x16_008.opb.metafix.opb, 129.0
Gurobi(heur 32 thread), normalized-lo_16x16_008.opb.metafix.opb, 129.0
ParLS-PBO(32 thread), normalized-lo_16x16_008.opb.metafix.opb, 129.0
V1, normalized-lo_16x16_008.opb.metafix.opb, 129.0
V2, normalized-lo_16x16_008.opb.metafix.opb, 129.0
LS-PBO, normalized-lo_16x16_009.opb.metafix.opb, 115.0
DeciLS-PBO, normalized-lo_16x16_009.opb.metafix.opb, 115.0
PBO-IHS, normalized-lo_16x16_009.opb.metafix.opb, 115.0
Hybrid, normalized-lo_16x16_009.opb.metafix.opb, 115.0
SCIP, normalized-lo_16x16_009.opb.metafix.opb, 115.0
Gurobi(comp 1 thread), normalized-lo_16x16_009.opb.metafix.opb, 115.0
Gurobi(heur 1 thread), normalized-lo_16x16_009.opb.metafix.opb, 115.0
time-9, normalized-lo_16x16_009.opb.metafix.opb, 115.0
FiberSCIP, normalized-lo_16x16_009.opb.metafix.opb, 115.0
Gurobi(comp 32 thread), normalized-lo_16x16_009.opb.metafix.opb, 115.0
Gurobi(heur 32 thread), normalized-lo_16x16_009.opb.metafix.opb, 115.0
ParLS-PBO(32 thread), normalized-lo_16x16_009.opb.metafix.opb, 115.0
V1, normalized-lo_16x16_009.opb.metafix.opb, 115.0
V2, normalized-lo_16x16_009.opb.metafix.opb, 115.0
LS-PBO, normalized-lo_6x6_000.opb.metafix.opb, 16.0
DeciLS-PBO, normalized-lo_6x6_000.opb.metafix.opb, 16.0
PBO-IHS, normalized-lo_6x6_000.opb.metafix.opb, 16.0
Hybrid, normalized-lo_6x6_000.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_000.opb.metafix.opb, 16.0
Gurobi(comp 1 thread), normalized-lo_6x6_000.opb.metafix.opb, 16.0
Gurobi(heur 1 thread), normalized-lo_6x6_000.opb.metafix.opb, 16.0
time-9, normalized-lo_6x6_000.opb.metafix.opb, 16.0
FiberSCIP, normalized-lo_6x6_000.opb.metafix.opb, 16.0
Gurobi(comp 32 thread), normalized-lo_6x6_000.opb.metafix.opb, 16.0
Gurobi(heur 32 thread), normalized-lo_6x6_000.opb.metafix.opb, 16.0
ParLS-PBO(32 thread), normalized-lo_6x6_000.opb.metafix.opb, 16.0
V1, normalized-lo_6x6_000.opb.metafix.opb, 16.0
V2, normalized-lo_6x6_000.opb.metafix.opb, 16.0
LS-PBO, normalized-lo_6x6_001.opb.metafix.opb, 17.0
DeciLS-PBO, normalized-lo_6x6_001.opb.metafix.opb, 17.0
PBO-IHS, normalized-lo_6x6_001.opb.metafix.opb, 17.0
Hybrid, normalized-lo_6x6_001.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_001.opb.metafix.opb, 17.0
Gurobi(comp 1 thread), normalized-lo_6x6_001.opb.metafix.opb, 17.0
Gurobi(heur 1 thread), normalized-lo_6x6_001.opb.metafix.opb, 17.0
time-9, normalized-lo_6x6_001.opb.metafix.opb, 17.0
FiberSCIP, normalized-lo_6x6_001.opb.metafix.opb, 17.0
Gurobi(comp 32 thread), normalized-lo_6x6_001.opb.metafix.opb, 17.0
Gurobi(heur 32 thread), normalized-lo_6x6_001.opb.metafix.opb, 17.0
ParLS-PBO(32 thread), normalized-lo_6x6_001.opb.metafix.opb, 17.0
V1, normalized-lo_6x6_001.opb.metafix.opb, 17.0
V2, normalized-lo_6x6_001.opb.metafix.opb, 17.0
LS-PBO, normalized-lo_6x6_002.opb.metafix.opb, 14.0
DeciLS-PBO, normalized-lo_6x6_002.opb.metafix.opb, 14.0
PBO-IHS, normalized-lo_6x6_002.opb.metafix.opb, 14.0
Hybrid, normalized-lo_6x6_002.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_002.opb.metafix.opb, 14.0
Gurobi(comp 1 thread), normalized-lo_6x6_002.opb.metafix.opb, 14.0
Gurobi(heur 1 thread), normalized-lo_6x6_002.opb.metafix.opb, 14.0
time-9, normalized-lo_6x6_002.opb.metafix.opb, 14.0
FiberSCIP, normalized-lo_6x6_002.opb.metafix.opb, 14.0
Gurobi(comp 32 thread), normalized-lo_6x6_002.opb.metafix.opb, 14.0
Gurobi(heur 32 thread), normalized-lo_6x6_002.opb.metafix.opb, 14.0
ParLS-PBO(32 thread), normalized-lo_6x6_002.opb.metafix.opb, 14.0
V1, normalized-lo_6x6_002.opb.metafix.opb, 14.0
V2, normalized-lo_6x6_002.opb.metafix.opb, 14.0
LS-PBO, normalized-lo_6x6_003.opb.metafix.opb, 19.0
DeciLS-PBO, normalized-lo_6x6_003.opb.metafix.opb, 19.0
PBO-IHS, normalized-lo_6x6_003.opb.metafix.opb, 19.0
Hybrid, normalized-lo_6x6_003.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_003.opb.metafix.opb, 19.0
Gurobi(comp 1 thread), normalized-lo_6x6_003.opb.metafix.opb, 19.0
Gurobi(heur 1 thread), normalized-lo_6x6_003.opb.metafix.opb, 19.0
time-9, normalized-lo_6x6_003.opb.metafix.opb, 19.0
FiberSCIP, normalized-lo_6x6_003.opb.metafix.opb, 19.0
Gurobi(comp 32 thread), normalized-lo_6x6_003.opb.metafix.opb, 19.0
Gurobi(heur 32 thread), normalized-lo_6x6_003.opb.metafix.opb, 19.0
ParLS-PBO(32 thread), normalized-lo_6x6_003.opb.metafix.opb, 19.0
V1, normalized-lo_6x6_003.opb.metafix.opb, 19.0
V2, normalized-lo_6x6_003.opb.metafix.opb, 19.0
LS-PBO, normalized-lo_6x6_004.opb.metafix.opb, 23.0
DeciLS-PBO, normalized-lo_6x6_004.opb.metafix.opb, 23.0
PBO-IHS, normalized-lo_6x6_004.opb.metafix.opb, 23.0
Hybrid, normalized-lo_6x6_004.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_004.opb.metafix.opb, 23.0
Gurobi(comp 1 thread), normalized-lo_6x6_004.opb.metafix.opb, 23.0
Gurobi(heur 1 thread), normalized-lo_6x6_004.opb.metafix.opb, 23.0
time-9, normalized-lo_6x6_004.opb.metafix.opb, 23.0
FiberSCIP, normalized-lo_6x6_004.opb.metafix.opb, 23.0
Gurobi(comp 32 thread), normalized-lo_6x6_004.opb.metafix.opb, 23.0
Gurobi(heur 32 thread), normalized-lo_6x6_004.opb.metafix.opb, 23.0
ParLS-PBO(32 thread), normalized-lo_6x6_004.opb.metafix.opb, 23.0
V1, normalized-lo_6x6_004.opb.metafix.opb, 23.0
V2, normalized-lo_6x6_004.opb.metafix.opb, 23.0
LS-PBO, normalized-lo_6x6_005.opb.metafix.opb, 14.0
DeciLS-PBO, normalized-lo_6x6_005.opb.metafix.opb, 14.0
PBO-IHS, normalized-lo_6x6_005.opb.metafix.opb, 14.0
Hybrid, normalized-lo_6x6_005.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_005.opb.metafix.opb, 14.0
Gurobi(comp 1 thread), normalized-lo_6x6_005.opb.metafix.opb, 14.0
Gurobi(heur 1 thread), normalized-lo_6x6_005.opb.metafix.opb, 14.0
time-9, normalized-lo_6x6_005.opb.metafix.opb, 14.0
FiberSCIP, normalized-lo_6x6_005.opb.metafix.opb, 14.0
Gurobi(comp 32 thread), normalized-lo_6x6_005.opb.metafix.opb, 14.0
Gurobi(heur 32 thread), normalized-lo_6x6_005.opb.metafix.opb, 14.0
ParLS-PBO(32 thread), normalized-lo_6x6_005.opb.metafix.opb, 14.0
V1, normalized-lo_6x6_005.opb.metafix.opb, 14.0
V2, normalized-lo_6x6_005.opb.metafix.opb, 14.0
LS-PBO, normalized-lo_6x6_006.opb.metafix.opb, 16.0
DeciLS-PBO, normalized-lo_6x6_006.opb.metafix.opb, 16.0
PBO-IHS, normalized-lo_6x6_006.opb.metafix.opb, 16.0
Hybrid, normalized-lo_6x6_006.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_006.opb.metafix.opb, 16.0
Gurobi(comp 1 thread), normalized-lo_6x6_006.opb.metafix.opb, 16.0
Gurobi(heur 1 thread), normalized-lo_6x6_006.opb.metafix.opb, 16.0
time-9, normalized-lo_6x6_006.opb.metafix.opb, 16.0
FiberSCIP, normalized-lo_6x6_006.opb.metafix.opb, 16.0
Gurobi(comp 32 thread), normalized-lo_6x6_006.opb.metafix.opb, 16.0
Gurobi(heur 32 thread), normalized-lo_6x6_006.opb.metafix.opb, 16.0
ParLS-PBO(32 thread), normalized-lo_6x6_006.opb.metafix.opb, 16.0
V1, normalized-lo_6x6_006.opb.metafix.opb, 16.0
V2, normalized-lo_6x6_006.opb.metafix.opb, 16.0
LS-PBO, normalized-lo_6x6_007.opb.metafix.opb, 17.0
DeciLS-PBO, normalized-lo_6x6_007.opb.metafix.opb, 17.0
PBO-IHS, normalized-lo_6x6_007.opb.metafix.opb, 17.0
Hybrid, normalized-lo_6x6_007.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_007.opb.metafix.opb, 17.0
Gurobi(comp 1 thread), normalized-lo_6x6_007.opb.metafix.opb, 17.0
Gurobi(heur 1 thread), normalized-lo_6x6_007.opb.metafix.opb, 17.0
time-9, normalized-lo_6x6_007.opb.metafix.opb, 17.0
FiberSCIP, normalized-lo_6x6_007.opb.metafix.opb, 17.0
Gurobi(comp 32 thread), normalized-lo_6x6_007.opb.metafix.opb, 17.0
Gurobi(heur 32 thread), normalized-lo_6x6_007.opb.metafix.opb, 17.0
ParLS-PBO(32 thread), normalized-lo_6x6_007.opb.metafix.opb, 17.0
V1, normalized-lo_6x6_007.opb.metafix.opb, 17.0
V2, normalized-lo_6x6_007.opb.metafix.opb, 17.0
LS-PBO, normalized-lo_6x6_008.opb.metafix.opb, 16.0
DeciLS-PBO, normalized-lo_6x6_008.opb.metafix.opb, 16.0
PBO-IHS, normalized-lo_6x6_008.opb.metafix.opb, 16.0
Hybrid, normalized-lo_6x6_008.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_008.opb.metafix.opb, 16.0
Gurobi(comp 1 thread), normalized-lo_6x6_008.opb.metafix.opb, 16.0
Gurobi(heur 1 thread), normalized-lo_6x6_008.opb.metafix.opb, 16.0
time-9, normalized-lo_6x6_008.opb.metafix.opb, 16.0
FiberSCIP, normalized-lo_6x6_008.opb.metafix.opb, 16.0
Gurobi(comp 32 thread), normalized-lo_6x6_008.opb.metafix.opb, 16.0
Gurobi(heur 32 thread), normalized-lo_6x6_008.opb.metafix.opb, 16.0
ParLS-PBO(32 thread), normalized-lo_6x6_008.opb.metafix.opb, 16.0
V1, normalized-lo_6x6_008.opb.metafix.opb, 16.0
V2, normalized-lo_6x6_008.opb.metafix.opb, 16.0
LS-PBO, normalized-lo_6x6_009.opb.metafix.opb, 18.0
DeciLS-PBO, normalized-lo_6x6_009.opb.metafix.opb, 18.0
PBO-IHS, normalized-lo_6x6_009.opb.metafix.opb, 18.0
Hybrid, normalized-lo_6x6_009.opb.metafix.opb, N/A
SCIP, normalized-lo_6x6_009.opb.metafix.opb, 18.0
Gurobi(comp 1 thread), normalized-lo_6x6_009.opb.metafix.opb, 18.0
Gurobi(heur 1 thread), normalized-lo_6x6_009.opb.metafix.opb, 18.0
time-9, normalized-lo_6x6_009.opb.metafix.opb, 18.0
FiberSCIP, normalized-lo_6x6_009.opb.metafix.opb, 18.0
Gurobi(comp 32 thread), normalized-lo_6x6_009.opb.metafix.opb, 18.0
Gurobi(heur 32 thread), normalized-lo_6x6_009.opb.metafix.opb, 18.0
ParLS-PBO(32 thread), normalized-lo_6x6_009.opb.metafix.opb, 18.0
V1, normalized-lo_6x6_009.opb.metafix.opb, 18.0
V2, normalized-lo_6x6_009.opb.metafix.opb, 18.0
LS-PBO, normalized-lo_8x8_000.opb.metafix.opb, 30.0
DeciLS-PBO, normalized-lo_8x8_000.opb.metafix.opb, 30.0
PBO-IHS, normalized-lo_8x8_000.opb.metafix.opb, 30.0
Hybrid, normalized-lo_8x8_000.opb.metafix.opb, N/A
SCIP, normalized-lo_8x8_000.opb.metafix.opb, 30.0
Gurobi(comp 1 thread), normalized-lo_8x8_000.opb.metafix.opb, 30.0
Gurobi(heur 1 thread), normalized-lo_8x8_000.opb.metafix.opb, 30.0
time-9, normalized-lo_8x8_000.opb.metafix.opb, 30.0
FiberSCIP, normalized-lo_8x8_000.opb.metafix.opb, 30.0
Gurobi(comp 32 thread), normalized-lo_8x8_000.opb.metafix.opb, 30.0
Gurobi(heur 32 thread), normalized-lo_8x8_000.opb.metafix.opb, 30.0
ParLS-PBO(32 thread), normalized-lo_8x8_000.opb.metafix.opb, 30.0
V1, normalized-lo_8x8_000.opb.metafix.opb, 30.0
V2, normalized-lo_8x8_000.opb.metafix.opb, 30.0
LS-PBO, normalized-lo_8x8_001.opb.metafix.opb, 28.0
DeciLS-PBO, normalized-lo_8x8_001.opb.metafix.opb, 28.0
PBO-IHS, normalized-lo_8x8_001.opb.metafix.opb, 28.0
Hybrid, normalized-lo_8x8_001.opb.metafix.opb, 28.0
SCIP, normalized-lo_8x8_001.opb.metafix.opb, 28.0
Gurobi(comp 1 thread), normalized-lo_8x8_001.opb.metafix.opb, 28.0
Gurobi(heur 1 thread), normalized-lo_8x8_001.opb.metafix.opb, 28.0
time-9, normalized-lo_8x8_001.opb.metafix.opb, 28.0
FiberSCIP, normalized-lo_8x8_001.opb.metafix.opb, 28.0
Gurobi(comp 32 thread), normalized-lo_8x8_001.opb.metafix.opb, 28.0
Gurobi(heur 32 thread), normalized-lo_8x8_001.opb.metafix.opb, 28.0
ParLS-PBO(32 thread), normalized-lo_8x8_001.opb.metafix.opb, 28.0
V1, normalized-lo_8x8_001.opb.metafix.opb, 28.0
V2, normalized-lo_8x8_001.opb.metafix.opb, 28.0
LS-PBO, normalized-lo_8x8_002.opb.metafix.opb, 36.0
DeciLS-PBO, normalized-lo_8x8_002.opb.metafix.opb, 36.0
PBO-IHS, normalized-lo_8x8_002.opb.metafix.opb, 36.0
Hybrid, normalized-lo_8x8_002.opb.metafix.opb, 36.0
SCIP, normalized-lo_8x8_002.opb.metafix.opb, 36.0
Gurobi(comp 1 thread), normalized-lo_8x8_002.opb.metafix.opb, 36.0
Gurobi(heur 1 thread), normalized-lo_8x8_002.opb.metafix.opb, 36.0
time-9, normalized-lo_8x8_002.opb.metafix.opb, 36.0
FiberSCIP, normalized-lo_8x8_002.opb.metafix.opb, 36.0
Gurobi(comp 32 thread), normalized-lo_8x8_002.opb.metafix.opb, 36.0
Gurobi(heur 32 thread), normalized-lo_8x8_002.opb.metafix.opb, 36.0
ParLS-PBO(32 thread), normalized-lo_8x8_002.opb.metafix.opb, 36.0
V1, normalized-lo_8x8_002.opb.metafix.opb, 36.0
V2, normalized-lo_8x8_002.opb.metafix.opb, 36.0
LS-PBO, normalized-lo_8x8_003.opb.metafix.opb, 26.0
DeciLS-PBO, normalized-lo_8x8_003.opb.metafix.opb, 26.0
PBO-IHS, normalized-lo_8x8_003.opb.metafix.opb, 26.0
Hybrid, normalized-lo_8x8_003.opb.metafix.opb, 26.0
SCIP, normalized-lo_8x8_003.opb.metafix.opb, 26.0
Gurobi(comp 1 thread), normalized-lo_8x8_003.opb.metafix.opb, 26.0
Gurobi(heur 1 thread), normalized-lo_8x8_003.opb.metafix.opb, 26.0
time-9, normalized-lo_8x8_003.opb.metafix.opb, 26.0
FiberSCIP, normalized-lo_8x8_003.opb.metafix.opb, 26.0
Gurobi(comp 32 thread), normalized-lo_8x8_003.opb.metafix.opb, 26.0
Gurobi(heur 32 thread), normalized-lo_8x8_003.opb.metafix.opb, 26.0
ParLS-PBO(32 thread), normalized-lo_8x8_003.opb.metafix.opb, 26.0
V1, normalized-lo_8x8_003.opb.metafix.opb, 26.0
V2, normalized-lo_8x8_003.opb.metafix.opb, 26.0
LS-PBO, normalized-lo_8x8_004.opb.metafix.opb, 32.0
DeciLS-PBO, normalized-lo_8x8_004.opb.metafix.opb, 32.0
PBO-IHS, normalized-lo_8x8_004.opb.metafix.opb, 32.0
Hybrid, normalized-lo_8x8_004.opb.metafix.opb, N/A
SCIP, normalized-lo_8x8_004.opb.metafix.opb, 32.0
Gurobi(comp 1 thread), normalized-lo_8x8_004.opb.metafix.opb, 32.0
Gurobi(heur 1 thread), normalized-lo_8x8_004.opb.metafix.opb, 32.0
time-9, normalized-lo_8x8_004.opb.metafix.opb, 32.0
FiberSCIP, normalized-lo_8x8_004.opb.metafix.opb, 32.0
Gurobi(comp 32 thread), normalized-lo_8x8_004.opb.metafix.opb, 32.0
Gurobi(heur 32 thread), normalized-lo_8x8_004.opb.metafix.opb, 32.0
ParLS-PBO(32 thread), normalized-lo_8x8_004.opb.metafix.opb, 32.0
V1, normalized-lo_8x8_004.opb.metafix.opb, 32.0
V2, normalized-lo_8x8_004.opb.metafix.opb, 32.0
LS-PBO, normalized-lo_8x8_005.opb.metafix.opb, 26.0
DeciLS-PBO, normalized-lo_8x8_005.opb.metafix.opb, 26.0
PBO-IHS, normalized-lo_8x8_005.opb.metafix.opb, 26.0
Hybrid, normalized-lo_8x8_005.opb.metafix.opb, 26.0
SCIP, normalized-lo_8x8_005.opb.metafix.opb, 26.0
Gurobi(comp 1 thread), normalized-lo_8x8_005.opb.metafix.opb, 26.0
Gurobi(heur 1 thread), normalized-lo_8x8_005.opb.metafix.opb, 26.0
time-9, normalized-lo_8x8_005.opb.metafix.opb, 26.0
FiberSCIP, normalized-lo_8x8_005.opb.metafix.opb, 26.0
Gurobi(comp 32 thread), normalized-lo_8x8_005.opb.metafix.opb, 26.0
Gurobi(heur 32 thread), normalized-lo_8x8_005.opb.metafix.opb, 26.0
ParLS-PBO(32 thread), normalized-lo_8x8_005.opb.metafix.opb, 26.0
V1, normalized-lo_8x8_005.opb.metafix.opb, 26.0
V2, normalized-lo_8x8_005.opb.metafix.opb, 26.0
LS-PBO, normalized-lo_8x8_006.opb.metafix.opb, 37.0
DeciLS-PBO, normalized-lo_8x8_006.opb.metafix.opb, 37.0
PBO-IHS, normalized-lo_8x8_006.opb.metafix.opb, 37.0
Hybrid, normalized-lo_8x8_006.opb.metafix.opb, 37.0
SCIP, normalized-lo_8x8_006.opb.metafix.opb, 37.0
Gurobi(comp 1 thread), normalized-lo_8x8_006.opb.metafix.opb, 37.0
Gurobi(heur 1 thread), normalized-lo_8x8_006.opb.metafix.opb, 37.0
time-9, normalized-lo_8x8_006.opb.metafix.opb, 37.0
FiberSCIP, normalized-lo_8x8_006.opb.metafix.opb, 37.0
Gurobi(comp 32 thread), normalized-lo_8x8_006.opb.metafix.opb, 37.0
Gurobi(heur 32 thread), normalized-lo_8x8_006.opb.metafix.opb, 37.0
ParLS-PBO(32 thread), normalized-lo_8x8_006.opb.metafix.opb, 37.0
V1, normalized-lo_8x8_006.opb.metafix.opb, 37.0
V2, normalized-lo_8x8_006.opb.metafix.opb, 37.0
LS-PBO, normalized-lo_8x8_007.opb.metafix.opb, 30.0
DeciLS-PBO, normalized-lo_8x8_007.opb.metafix.opb, 30.0
PBO-IHS, normalized-lo_8x8_007.opb.metafix.opb, 30.0
Hybrid, normalized-lo_8x8_007.opb.metafix.opb, 30.0
SCIP, normalized-lo_8x8_007.opb.metafix.opb, 30.0
Gurobi(comp 1 thread), normalized-lo_8x8_007.opb.metafix.opb, 30.0
Gurobi(heur 1 thread), normalized-lo_8x8_007.opb.metafix.opb, 30.0
time-9, normalized-lo_8x8_007.opb.metafix.opb, 30.0
FiberSCIP, normalized-lo_8x8_007.opb.metafix.opb, 30.0
Gurobi(comp 32 thread), normalized-lo_8x8_007.opb.metafix.opb, 30.0
Gurobi(heur 32 thread), normalized-lo_8x8_007.opb.metafix.opb, 30.0
ParLS-PBO(32 thread), normalized-lo_8x8_007.opb.metafix.opb, 30.0
V1, normalized-lo_8x8_007.opb.metafix.opb, 30.0
V2, normalized-lo_8x8_007.opb.metafix.opb, 30.0
LS-PBO, normalized-lo_8x8_008.opb.metafix.opb, 31.0
DeciLS-PBO, normalized-lo_8x8_008.opb.metafix.opb, 31.0
PBO-IHS, normalized-lo_8x8_008.opb.metafix.opb, 31.0
Hybrid, normalized-lo_8x8_008.opb.metafix.opb, 31.0
SCIP, normalized-lo_8x8_008.opb.metafix.opb, 31.0
Gurobi(comp 1 thread), normalized-lo_8x8_008.opb.metafix.opb, 31.0
Gurobi(heur 1 thread), normalized-lo_8x8_008.opb.metafix.opb, 31.0
time-9, normalized-lo_8x8_008.opb.metafix.opb, 31.0
FiberSCIP, normalized-lo_8x8_008.opb.metafix.opb, 31.0
Gurobi(comp 32 thread), normalized-lo_8x8_008.opb.metafix.opb, 31.0
Gurobi(heur 32 thread), normalized-lo_8x8_008.opb.metafix.opb, 31.0
ParLS-PBO(32 thread), normalized-lo_8x8_008.opb.metafix.opb, 31.0
V1, normalized-lo_8x8_008.opb.metafix.opb, 31.0
V2, normalized-lo_8x8_008.opb.metafix.opb, 31.0
LS-PBO, normalized-lo_8x8_009.opb.metafix.opb, 27.0
DeciLS-PBO, normalized-lo_8x8_009.opb.metafix.opb, 27.0
PBO-IHS, normalized-lo_8x8_009.opb.metafix.opb, 27.0
Hybrid, normalized-lo_8x8_009.opb.metafix.opb, N/A
SCIP, normalized-lo_8x8_009.opb.metafix.opb, 27.0
Gurobi(comp 1 thread), normalized-lo_8x8_009.opb.metafix.opb, 27.0
Gurobi(heur 1 thread), normalized-lo_8x8_009.opb.metafix.opb, 27.0
time-9, normalized-lo_8x8_009.opb.metafix.opb, 27.0
FiberSCIP, normalized-lo_8x8_009.opb.metafix.opb, 27.0
Gurobi(comp 32 thread), normalized-lo_8x8_009.opb.metafix.opb, 27.0
Gurobi(heur 32 thread), normalized-lo_8x8_009.opb.metafix.opb, 27.0
ParLS-PBO(32 thread), normalized-lo_8x8_009.opb.metafix.opb, 27.0
V1, normalized-lo_8x8_009.opb.metafix.opb, 27.0
V2, normalized-lo_8x8_009.opb.metafix.opb, 27.0
LS-PBO, normalized-m100_100_10_10.r.opb, 12.0
DeciLS-PBO, normalized-m100_100_10_10.r.opb, 12.0
PBO-IHS, normalized-m100_100_10_10.r.opb, 12.0
Hybrid, normalized-m100_100_10_10.r.opb, 12.0
SCIP, normalized-m100_100_10_10.r.opb, 12.0
Gurobi(comp 1 thread), normalized-m100_100_10_10.r.opb, 12.0
Gurobi(heur 1 thread), normalized-m100_100_10_10.r.opb, 12.0
time-9, normalized-m100_100_10_10.r.opb, 12.0
FiberSCIP, normalized-m100_100_10_10.r.opb, 12.0
Gurobi(comp 32 thread), normalized-m100_100_10_10.r.opb, 12.0
Gurobi(heur 32 thread), normalized-m100_100_10_10.r.opb, 12.0
ParLS-PBO(32 thread), normalized-m100_100_10_10.r.opb, 12.0
V1, normalized-m100_100_10_10.r.opb, 12.0
V2, normalized-m100_100_10_10.r.opb, 12.0
LS-PBO, normalized-m100_100_10_15.r.opb, 10.0
DeciLS-PBO, normalized-m100_100_10_15.r.opb, 10.0
PBO-IHS, normalized-m100_100_10_15.r.opb, 10.0
Hybrid, normalized-m100_100_10_15.r.opb, 10.0
SCIP, normalized-m100_100_10_15.r.opb, 10.0
Gurobi(comp 1 thread), normalized-m100_100_10_15.r.opb, 10.0
Gurobi(heur 1 thread), normalized-m100_100_10_15.r.opb, 10.0
time-9, normalized-m100_100_10_15.r.opb, 10.0
FiberSCIP, normalized-m100_100_10_15.r.opb, 10.0
Gurobi(comp 32 thread), normalized-m100_100_10_15.r.opb, 10.0
Gurobi(heur 32 thread), normalized-m100_100_10_15.r.opb, 10.0
ParLS-PBO(32 thread), normalized-m100_100_10_15.r.opb, 10.0
V1, normalized-m100_100_10_15.r.opb, 10.0
V2, normalized-m100_100_10_15.r.opb, 10.0
LS-PBO, normalized-m100_100_10_30.r.opb, 8.0
DeciLS-PBO, normalized-m100_100_10_30.r.opb, 8.0
PBO-IHS, normalized-m100_100_10_30.r.opb, 8.0
Hybrid, normalized-m100_100_10_30.r.opb, 8.0
SCIP, normalized-m100_100_10_30.r.opb, 8.0
Gurobi(comp 1 thread), normalized-m100_100_10_30.r.opb, 8.0
Gurobi(heur 1 thread), normalized-m100_100_10_30.r.opb, 8.0
time-9, normalized-m100_100_10_30.r.opb, 8.0
FiberSCIP, normalized-m100_100_10_30.r.opb, 8.0
Gurobi(comp 32 thread), normalized-m100_100_10_30.r.opb, 8.0
