Solver, Instance, Result
ParLS-PBO(4 thread), normalized-aim-200-6_0-yes1-3.opb, 200.0
ParLS-PBO(8 thread), normalized-aim-200-6_0-yes1-3.opb, 200.0
ParLS-PBO(16 thread), normalized-aim-200-6_0-yes1-3.opb, 200.0
LS-PBO, normalized-aim-200-6_0-yes1-4.opb, 200.0
DeciLS-PBO, normalized-aim-200-6_0-yes1-4.opb, 200.0
PBO-IHS, normalized-aim-200-6_0-yes1-4.opb, 200.0
Hybrid, normalized-aim-200-6_0-yes1-4.opb, N/A
SCIP, normalized-aim-200-6_0-yes1-4.opb, 200.0
Gurobi(comp 1 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
Gurobi(heur 1 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
LS-PBO-dynamic, normalized-aim-200-6_0-yes1-4.opb, 200.0
FiberSCIP, normalized-aim-200-6_0-yes1-4.opb, 200.0
Gurobi(comp 32 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
Gurobi(heur 32 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
ParLS-PBO, normalized-aim-200-6_0-yes1-4.opb, 200.0
V1, normalized-aim-200-6_0-yes1-4.opb, 200.0
V2, normalized-aim-200-6_0-yes1-4.opb, 200.0
ParLS-PBO(4 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
ParLS-PBO(8 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
ParLS-PBO(16 thread), normalized-aim-200-6_0-yes1-4.opb, 200.0
LS-PBO, normalized-aim-50-1_6-yes1-1.opb, N/A
DeciLS-PBO, normalized-aim-50-1_6-yes1-1.opb, N/A
PBO-IHS, normalized-aim-50-1_6-yes1-1.opb, 50.0
Hybrid, normalized-aim-50-1_6-yes1-1.opb, 50.0
SCIP, normalized-aim-50-1_6-yes1-1.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-1_6-yes1-1.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-1_6-yes1-1.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-1_6-yes1-1.opb, 50.0
FiberSCIP, normalized-aim-50-1_6-yes1-1.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-1_6-yes1-1.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-1_6-yes1-1.opb, 50.0
ParLS-PBO, normalized-aim-50-1_6-yes1-1.opb, 50.0
V1, normalized-aim-50-1_6-yes1-1.opb, 50.0
V2, normalized-aim-50-1_6-yes1-1.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-1_6-yes1-1.opb, N/A
ParLS-PBO(8 thread), normalized-aim-50-1_6-yes1-1.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-1_6-yes1-1.opb, 50.0
LS-PBO, normalized-aim-50-1_6-yes1-2.opb, 50.0
DeciLS-PBO, normalized-aim-50-1_6-yes1-2.opb, 50.0
PBO-IHS, normalized-aim-50-1_6-yes1-2.opb, 50.0
Hybrid, normalized-aim-50-1_6-yes1-2.opb, 50.0
SCIP, normalized-aim-50-1_6-yes1-2.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-1_6-yes1-2.opb, 50.0
FiberSCIP, normalized-aim-50-1_6-yes1-2.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
ParLS-PBO, normalized-aim-50-1_6-yes1-2.opb, 50.0
V1, normalized-aim-50-1_6-yes1-2.opb, 50.0
V2, normalized-aim-50-1_6-yes1-2.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-1_6-yes1-2.opb, 50.0
LS-PBO, normalized-aim-50-1_6-yes1-3.opb, N/A
DeciLS-PBO, normalized-aim-50-1_6-yes1-3.opb, N/A
PBO-IHS, normalized-aim-50-1_6-yes1-3.opb, 50.0
Hybrid, normalized-aim-50-1_6-yes1-3.opb, N/A
SCIP, normalized-aim-50-1_6-yes1-3.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-1_6-yes1-3.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-1_6-yes1-3.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-1_6-yes1-3.opb, N/A
FiberSCIP, normalized-aim-50-1_6-yes1-3.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-1_6-yes1-3.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-1_6-yes1-3.opb, 50.0
ParLS-PBO, normalized-aim-50-1_6-yes1-3.opb, 50.0
V1, normalized-aim-50-1_6-yes1-3.opb, 50.0
V2, normalized-aim-50-1_6-yes1-3.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-1_6-yes1-3.opb, N/A
ParLS-PBO(8 thread), normalized-aim-50-1_6-yes1-3.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-1_6-yes1-3.opb, 50.0
LS-PBO, normalized-aim-50-1_6-yes1-4.opb, 50.0
DeciLS-PBO, normalized-aim-50-1_6-yes1-4.opb, 50.0
PBO-IHS, normalized-aim-50-1_6-yes1-4.opb, 50.0
Hybrid, normalized-aim-50-1_6-yes1-4.opb, N/A
SCIP, normalized-aim-50-1_6-yes1-4.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-1_6-yes1-4.opb, 50.0
FiberSCIP, normalized-aim-50-1_6-yes1-4.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
ParLS-PBO, normalized-aim-50-1_6-yes1-4.opb, 50.0
V1, normalized-aim-50-1_6-yes1-4.opb, 50.0
V2, normalized-aim-50-1_6-yes1-4.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-1_6-yes1-4.opb, 50.0
LS-PBO, normalized-aim-50-2_0-yes1-1.opb, 50.0
DeciLS-PBO, normalized-aim-50-2_0-yes1-1.opb, 50.0
PBO-IHS, normalized-aim-50-2_0-yes1-1.opb, 50.0
Hybrid, normalized-aim-50-2_0-yes1-1.opb, N/A
SCIP, normalized-aim-50-2_0-yes1-1.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-2_0-yes1-1.opb, 50.0
FiberSCIP, normalized-aim-50-2_0-yes1-1.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
ParLS-PBO, normalized-aim-50-2_0-yes1-1.opb, 50.0
V1, normalized-aim-50-2_0-yes1-1.opb, 50.0
V2, normalized-aim-50-2_0-yes1-1.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-2_0-yes1-1.opb, 50.0
LS-PBO, normalized-aim-50-2_0-yes1-2.opb, 50.0
DeciLS-PBO, normalized-aim-50-2_0-yes1-2.opb, 50.0
PBO-IHS, normalized-aim-50-2_0-yes1-2.opb, 50.0
Hybrid, normalized-aim-50-2_0-yes1-2.opb, N/A
SCIP, normalized-aim-50-2_0-yes1-2.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-2_0-yes1-2.opb, 50.0
FiberSCIP, normalized-aim-50-2_0-yes1-2.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
ParLS-PBO, normalized-aim-50-2_0-yes1-2.opb, 50.0
V1, normalized-aim-50-2_0-yes1-2.opb, 50.0
V2, normalized-aim-50-2_0-yes1-2.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-2_0-yes1-2.opb, 50.0
LS-PBO, normalized-aim-50-2_0-yes1-3.opb, 50.0
DeciLS-PBO, normalized-aim-50-2_0-yes1-3.opb, 50.0
PBO-IHS, normalized-aim-50-2_0-yes1-3.opb, 50.0
Hybrid, normalized-aim-50-2_0-yes1-3.opb, 50.0
SCIP, normalized-aim-50-2_0-yes1-3.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-2_0-yes1-3.opb, 50.0
FiberSCIP, normalized-aim-50-2_0-yes1-3.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
ParLS-PBO, normalized-aim-50-2_0-yes1-3.opb, 50.0
V1, normalized-aim-50-2_0-yes1-3.opb, 50.0
V2, normalized-aim-50-2_0-yes1-3.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-2_0-yes1-3.opb, 50.0
LS-PBO, normalized-aim-50-2_0-yes1-4.opb, 50.0
DeciLS-PBO, normalized-aim-50-2_0-yes1-4.opb, 50.0
PBO-IHS, normalized-aim-50-2_0-yes1-4.opb, 50.0
Hybrid, normalized-aim-50-2_0-yes1-4.opb, N/A
SCIP, normalized-aim-50-2_0-yes1-4.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-2_0-yes1-4.opb, 50.0
FiberSCIP, normalized-aim-50-2_0-yes1-4.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
ParLS-PBO, normalized-aim-50-2_0-yes1-4.opb, 50.0
V1, normalized-aim-50-2_0-yes1-4.opb, 50.0
V2, normalized-aim-50-2_0-yes1-4.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-2_0-yes1-4.opb, 50.0
LS-PBO, normalized-aim-50-3_4-yes1-1.opb, 50.0
DeciLS-PBO, normalized-aim-50-3_4-yes1-1.opb, 50.0
PBO-IHS, normalized-aim-50-3_4-yes1-1.opb, 50.0
Hybrid, normalized-aim-50-3_4-yes1-1.opb, 50.0
SCIP, normalized-aim-50-3_4-yes1-1.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-3_4-yes1-1.opb, 50.0
FiberSCIP, normalized-aim-50-3_4-yes1-1.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
ParLS-PBO, normalized-aim-50-3_4-yes1-1.opb, 50.0
V1, normalized-aim-50-3_4-yes1-1.opb, 50.0
V2, normalized-aim-50-3_4-yes1-1.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-3_4-yes1-1.opb, 50.0
LS-PBO, normalized-aim-50-3_4-yes1-2.opb, 50.0
DeciLS-PBO, normalized-aim-50-3_4-yes1-2.opb, 50.0
PBO-IHS, normalized-aim-50-3_4-yes1-2.opb, 50.0
Hybrid, normalized-aim-50-3_4-yes1-2.opb, 50.0
SCIP, normalized-aim-50-3_4-yes1-2.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-3_4-yes1-2.opb, 50.0
FiberSCIP, normalized-aim-50-3_4-yes1-2.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
ParLS-PBO, normalized-aim-50-3_4-yes1-2.opb, 50.0
V1, normalized-aim-50-3_4-yes1-2.opb, 50.0
V2, normalized-aim-50-3_4-yes1-2.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-3_4-yes1-2.opb, 50.0
LS-PBO, normalized-aim-50-3_4-yes1-3.opb, 50.0
DeciLS-PBO, normalized-aim-50-3_4-yes1-3.opb, 50.0
PBO-IHS, normalized-aim-50-3_4-yes1-3.opb, 50.0
Hybrid, normalized-aim-50-3_4-yes1-3.opb, N/A
SCIP, normalized-aim-50-3_4-yes1-3.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-3_4-yes1-3.opb, 50.0
FiberSCIP, normalized-aim-50-3_4-yes1-3.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
ParLS-PBO, normalized-aim-50-3_4-yes1-3.opb, 50.0
V1, normalized-aim-50-3_4-yes1-3.opb, 50.0
V2, normalized-aim-50-3_4-yes1-3.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-3_4-yes1-3.opb, 50.0
LS-PBO, normalized-aim-50-3_4-yes1-4.opb, 50.0
DeciLS-PBO, normalized-aim-50-3_4-yes1-4.opb, 50.0
PBO-IHS, normalized-aim-50-3_4-yes1-4.opb, 50.0
Hybrid, normalized-aim-50-3_4-yes1-4.opb, 50.0
SCIP, normalized-aim-50-3_4-yes1-4.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-3_4-yes1-4.opb, 50.0
FiberSCIP, normalized-aim-50-3_4-yes1-4.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
ParLS-PBO, normalized-aim-50-3_4-yes1-4.opb, 50.0
V1, normalized-aim-50-3_4-yes1-4.opb, 50.0
V2, normalized-aim-50-3_4-yes1-4.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-3_4-yes1-4.opb, 50.0
LS-PBO, normalized-aim-50-6_0-yes1-1.opb, 50.0
DeciLS-PBO, normalized-aim-50-6_0-yes1-1.opb, 50.0
PBO-IHS, normalized-aim-50-6_0-yes1-1.opb, 50.0
Hybrid, normalized-aim-50-6_0-yes1-1.opb, 50.0
SCIP, normalized-aim-50-6_0-yes1-1.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-6_0-yes1-1.opb, 50.0
FiberSCIP, normalized-aim-50-6_0-yes1-1.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
ParLS-PBO, normalized-aim-50-6_0-yes1-1.opb, 50.0
V1, normalized-aim-50-6_0-yes1-1.opb, 50.0
V2, normalized-aim-50-6_0-yes1-1.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-6_0-yes1-1.opb, 50.0
LS-PBO, normalized-aim-50-6_0-yes1-2.opb, 50.0
DeciLS-PBO, normalized-aim-50-6_0-yes1-2.opb, 50.0
PBO-IHS, normalized-aim-50-6_0-yes1-2.opb, 50.0
Hybrid, normalized-aim-50-6_0-yes1-2.opb, 50.0
SCIP, normalized-aim-50-6_0-yes1-2.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-6_0-yes1-2.opb, 50.0
FiberSCIP, normalized-aim-50-6_0-yes1-2.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
ParLS-PBO, normalized-aim-50-6_0-yes1-2.opb, 50.0
V1, normalized-aim-50-6_0-yes1-2.opb, 50.0
V2, normalized-aim-50-6_0-yes1-2.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-6_0-yes1-2.opb, 50.0
LS-PBO, normalized-aim-50-6_0-yes1-3.opb, 50.0
DeciLS-PBO, normalized-aim-50-6_0-yes1-3.opb, 50.0
PBO-IHS, normalized-aim-50-6_0-yes1-3.opb, 50.0
Hybrid, normalized-aim-50-6_0-yes1-3.opb, 50.0
SCIP, normalized-aim-50-6_0-yes1-3.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-6_0-yes1-3.opb, 50.0
FiberSCIP, normalized-aim-50-6_0-yes1-3.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
ParLS-PBO, normalized-aim-50-6_0-yes1-3.opb, 50.0
V1, normalized-aim-50-6_0-yes1-3.opb, 50.0
V2, normalized-aim-50-6_0-yes1-3.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-6_0-yes1-3.opb, 50.0
LS-PBO, normalized-aim-50-6_0-yes1-4.opb, 50.0
DeciLS-PBO, normalized-aim-50-6_0-yes1-4.opb, 50.0
PBO-IHS, normalized-aim-50-6_0-yes1-4.opb, 50.0
Hybrid, normalized-aim-50-6_0-yes1-4.opb, 50.0
SCIP, normalized-aim-50-6_0-yes1-4.opb, 50.0
Gurobi(comp 1 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
Gurobi(heur 1 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
LS-PBO-dynamic, normalized-aim-50-6_0-yes1-4.opb, 50.0
FiberSCIP, normalized-aim-50-6_0-yes1-4.opb, 50.0
Gurobi(comp 32 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
Gurobi(heur 32 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
ParLS-PBO, normalized-aim-50-6_0-yes1-4.opb, 50.0
V1, normalized-aim-50-6_0-yes1-4.opb, 50.0
V2, normalized-aim-50-6_0-yes1-4.opb, 50.0
ParLS-PBO(4 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
ParLS-PBO(8 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
ParLS-PBO(16 thread), normalized-aim-50-6_0-yes1-4.opb, 50.0
LS-PBO, normalized-alu2.b.opb, 61.0
DeciLS-PBO, normalized-alu2.b.opb, 61.0
PBO-IHS, normalized-alu2.b.opb, 60.0
Hybrid, normalized-alu2.b.opb, N/A
SCIP, normalized-alu2.b.opb, 60.0
Gurobi(comp 1 thread), normalized-alu2.b.opb, 60.0
Gurobi(heur 1 thread), normalized-alu2.b.opb, 60.0
LS-PBO-dynamic, normalized-alu2.b.opb, 60.0
FiberSCIP, normalized-alu2.b.opb, 60.0
Gurobi(comp 32 thread), normalized-alu2.b.opb, 60.0
Gurobi(heur 32 thread), normalized-alu2.b.opb, 60.0
ParLS-PBO, normalized-alu2.b.opb, 60.0
V1, normalized-alu2.b.opb, 60.0
V2, normalized-alu2.b.opb, 60.0
ParLS-PBO(4 thread), normalized-alu2.b.opb, 60.0
ParLS-PBO(8 thread), normalized-alu2.b.opb, 60.0
ParLS-PBO(16 thread), normalized-alu2.b.opb, 60.0
LS-PBO, normalized-alu4.b.opb, 50.0
DeciLS-PBO, normalized-alu4.b.opb, 50.0
PBO-IHS, normalized-alu4.b.opb, 50.0
Hybrid, normalized-alu4.b.opb, N/A
SCIP, normalized-alu4.b.opb, 50.0
Gurobi(comp 1 thread), normalized-alu4.b.opb, 50.0
Gurobi(heur 1 thread), normalized-alu4.b.opb, 50.0
LS-PBO-dynamic, normalized-alu4.b.opb, 50.0
FiberSCIP, normalized-alu4.b.opb, 50.0
Gurobi(comp 32 thread), normalized-alu4.b.opb, 50.0
Gurobi(heur 32 thread), normalized-alu4.b.opb, 50.0
ParLS-PBO, normalized-alu4.b.opb, 50.0
V1, normalized-alu4.b.opb, 50.0
V2, normalized-alu4.b.opb, 50.0
ParLS-PBO(4 thread), normalized-alu4.b.opb, 50.0
ParLS-PBO(8 thread), normalized-alu4.b.opb, 50.0
ParLS-PBO(16 thread), normalized-alu4.b.opb, 50.0
LS-PBO, normalized-apex4.a.opb, 778.0
DeciLS-PBO, normalized-apex4.a.opb, 777.0
PBO-IHS, normalized-apex4.a.opb, 776.0
Hybrid, normalized-apex4.a.opb, 776.0
SCIP, normalized-apex4.a.opb, 776.0
Gurobi(comp 1 thread), normalized-apex4.a.opb, 776.0
Gurobi(heur 1 thread), normalized-apex4.a.opb, 776.0
LS-PBO-dynamic, normalized-apex4.a.opb, 776.0
FiberSCIP, normalized-apex4.a.opb, 776.0
Gurobi(comp 32 thread), normalized-apex4.a.opb, 776.0
Gurobi(heur 32 thread), normalized-apex4.a.opb, 776.0
ParLS-PBO, normalized-apex4.a.opb, 776.0
V1, normalized-apex4.a.opb, 776.0
V2, normalized-apex4.a.opb, 776.0
ParLS-PBO(4 thread), normalized-apex4.a.opb, 776.0
ParLS-PBO(8 thread), normalized-apex4.a.opb, 776.0
ParLS-PBO(16 thread), normalized-apex4.a.opb, 776.0
LS-PBO, normalized-apex6.b.opb, 138.0
DeciLS-PBO, normalized-apex6.b.opb, 138.0
PBO-IHS, normalized-apex6.b.opb, 136.0
Hybrid, normalized-apex6.b.opb, 136.0
SCIP, normalized-apex6.b.opb, 136.0
Gurobi(comp 1 thread), normalized-apex6.b.opb, 136.0
Gurobi(heur 1 thread), normalized-apex6.b.opb, 136.0
LS-PBO-dynamic, normalized-apex6.b.opb, 136.0
FiberSCIP, normalized-apex6.b.opb, 136.0
Gurobi(comp 32 thread), normalized-apex6.b.opb, 136.0
Gurobi(heur 32 thread), normalized-apex6.b.opb, 136.0
ParLS-PBO, normalized-apex6.b.opb, 136.0
V1, normalized-apex6.b.opb, 136.0
V2, normalized-apex6.b.opb, 136.0
ParLS-PBO(4 thread), normalized-apex6.b.opb, 136.0
ParLS-PBO(8 thread), normalized-apex6.b.opb, 136.0
ParLS-PBO(16 thread), normalized-apex6.b.opb, 136.0
LS-PBO, normalized-apex7.b.opb, 38.0
DeciLS-PBO, normalized-apex7.b.opb, 38.0
PBO-IHS, normalized-apex7.b.opb, 37.0
Hybrid, normalized-apex7.b.opb, N/A
SCIP, normalized-apex7.b.opb, 37.0
Gurobi(comp 1 thread), normalized-apex7.b.opb, 37.0
Gurobi(heur 1 thread), normalized-apex7.b.opb, 37.0
LS-PBO-dynamic, normalized-apex7.b.opb, 37.0
FiberSCIP, normalized-apex7.b.opb, 37.0
Gurobi(comp 32 thread), normalized-apex7.b.opb, 37.0
Gurobi(heur 32 thread), normalized-apex7.b.opb, 37.0
ParLS-PBO, normalized-apex7.b.opb, 37.0
V1, normalized-apex7.b.opb, 37.0
V2, normalized-apex7.b.opb, 37.0
ParLS-PBO(4 thread), normalized-apex7.b.opb, 37.0
ParLS-PBO(8 thread), normalized-apex7.b.opb, 37.0
ParLS-PBO(16 thread), normalized-apex7.b.opb, 37.0
LS-PBO, normalized-ash608gpia-3col.opb, N/A
DeciLS-PBO, normalized-ash608gpia-3col.opb, N/A
PBO-IHS, normalized-ash608gpia-3col.opb, N/A
Hybrid, normalized-ash608gpia-3col.opb, N/A
SCIP, normalized-ash608gpia-3col.opb, N/A
Gurobi(comp 1 thread), normalized-ash608gpia-3col.opb, N/A
Gurobi(heur 1 thread), normalized-ash608gpia-3col.opb, N/A
LS-PBO-dynamic, normalized-ash608gpia-3col.opb, N/A
FiberSCIP, normalized-ash608gpia-3col.opb, N/A
Gurobi(comp 32 thread), normalized-ash608gpia-3col.opb, N/A
Gurobi(heur 32 thread), normalized-ash608gpia-3col.opb, N/A
ParLS-PBO, normalized-ash608gpia-3col.opb, N/A
V1, normalized-ash608gpia-3col.opb, N/A
V2, normalized-ash608gpia-3col.opb, N/A
ParLS-PBO(4 thread), normalized-ash608gpia-3col.opb, N/A
ParLS-PBO(8 thread), normalized-ash608gpia-3col.opb, N/A
ParLS-PBO(16 thread), normalized-ash608gpia-3col.opb, N/A
LS-PBO, normalized-aug4.5.opb, 2040.0
DeciLS-PBO, normalized-aug4.5.opb, 2040.0
PBO-IHS, normalized-aug4.5.opb, N/A
Hybrid, normalized-aug4.5.opb, N/A
SCIP, normalized-aug4.5.opb, N/A
Gurobi(comp 1 thread), normalized-aug4.5.opb, N/A
Gurobi(heur 1 thread), normalized-aug4.5.opb, N/A
LS-PBO-dynamic, normalized-aug4.5.opb, 2040.0
FiberSCIP, normalized-aug4.5.opb, N/A
Gurobi(comp 32 thread), normalized-aug4.5.opb, N/A
Gurobi(heur 32 thread), normalized-aug4.5.opb, N/A
